spotify_track_uri,play_count,first_play,last_play,avg_ms_played,skip_rate,shuffle_rate,recency_days,repeat_within_30d,repeat_probability,track_name,artist_name,album_name
2Ips4yH0buWXoqISU4y2if,11,2019-09-21 00:33:48,2020-11-23 01:47:31,24017.636363636364,0.0,0.9090909090909091,429,0,9.5326875e-05,Blue Moon of Kentucky,Elvis Presley,A Date With Elvis
2IuUMx3uxxJAHcH41aYtn0,16,2017-12-15 03:16:41,2024-11-22 18:33:26,126322.375,0.0625,0.8125,2534,0,8.428513e-05,Winter Wonderland - Remastered 2006,Bing Crosby,Bing Crosby - Christmas Classics
2Iug43iQrHN8CbGsUd2tEt,15,2019-11-11 20:06:47,2024-02-28 02:14:52,49493.933333333334,0.2,1.0,1569,0,4.8488684e-05,Start Over,Imagine Dragons,Evolve
2IvNxLl01CTAfCOA103Tgx,1,2021-07-10 10:27:12,2021-07-10 10:27:12,3587.0,0.0,0.0,0,0,0.00011784961,No One's Gonna Love You,Band of Horses,Cease To Begin
2IwXBRnOgAhIVQXjtt6KEK,9,2023-07-23 02:56:58,2024-03-14 05:16:50,258163.11111111112,0.0,0.8888888888888888,235,0,0.00035869677,Lentes Negros,Primavera Club,Dorama
2IyAlDb54LzF8O1V08389y,17,2018-11-21 16:17:41,2024-10-04 20:28:34,34842.64705882353,0.11764705882352941,0.7058823529411765,2144,0,3.105559e-05,Mother Nature's Son - Esher Demo,The Beatles,The Beatles
2Izr1rbJY7ZJwjGJ1hSD9D,1,2017-10-23 06:35:32,2017-10-23 06:35:32,357053.0,0.0,0.0,0,0,0.00014690189,"Royal Garden Blues - Live At Symphony Hall, Boston, MA/1947",Louis Armstrong,Satchmo At Symphony Hall 65th Anniversary: The Complete Performances
2J2oWsC3KGoqdUMIwcMRMU,1,2023-03-14 19:30:20,2023-03-14 19:30:20,155352.0,0.0,0.0,0,0,7.324227e-05,Pharmakon,Humbird,Pharmakon
2J3R5rhiOeG21Xzmo3EXwG,1,2021-08-30 16:52:14,2021-08-30 16:52:14,124228.0,0.0,1.0,0,0,6.89773e-05,Marco,Cold Frame,The Beatpatch
2J3n32GeLmMjwuAzyhcSNe,1,2013-07-08 02:44:34,2013-07-08 02:44:34,3185.0,0.0,0.0,0,0,0.00011784961,"Say It, Just Say It",The Mowgli's,Waiting For The Dawn
2J5kak6lIAnDd1yd7YA6Ny,2,2019-10-29 18:17:02,2019-11-11 01:31:40,731.0,0.0,1.0,12,1,0.99877316,The Murder Mystery,The Velvet Underground,The Velvet Underground
2J6vnisCJupiop3tovP7Ay,1,2022-05-31 23:05:09,2022-05-31 23:05:09,2765.0,0.0,0.0,0,0,0.00011784961,No Vale la Pena,Juan Gabriel,Siempre en Mi Mente
2J8yOF4lNidte88XA5uu2d,1,2023-05-10 08:00:46,2023-05-10 08:00:46,137706.0,0.0,1.0,0,0,6.0351103e-05,Recondita Armonia,Luciano Pavarotti,A Song to Remember
2J9B63FawlTaPdg4eH5X03,2,2020-08-16 17:01:04,2020-08-20 03:47:32,204000.0,0.0,1.0,3,1,0.9988226,Loco,Beéle,Loco
2JA99uajFc8S2fyiiHjCZ6,1,2021-09-16 04:25:16,2021-09-16 04:25:16,0.0,0.0,1.0,0,0,6.517772e-05,Camino Real de Colima,Mariachi Vargas De Tecalitlán,Peerless 80 Aniversario - 24 Exitos
2JATE4qxTuVgKEKe12sqLp,2,2016-10-10 20:17:32,2016-10-10 20:17:47,105293.0,0.0,1.0,0,1,0.99914396,Future Looks Good,OneRepublic,Oh My My
2JAgB0EWRWfmnoks8PnBgI,1,2016-12-05 07:16:16,2016-12-05 07:16:16,4976.0,0.0,0.0,0,0,0.00011784961,Gotta Get Away - Mono,The Rolling Stones,The Rolling Stones In Mono
2JCXcyMXlVywgDJT86wWZW,1,2016-07-05 07:29:08,2016-07-05 07:29:08,299786.0,0.0,1.0,0,0,9.7441094e-05,Querido Tommy,Tommy Torres,12 Historias
2JDMJhjJmx2GtMz5HFSTim,36,2017-01-09 05:36:06,2024-05-31 19:09:55,90898.69444444444,0.0,0.8888888888888888,2699,0,0.00015204767,Life In Color,OneRepublic,Native
2JH9OdzfdBhCQkKGriFUeb,1,2021-01-19 06:03:53,2021-01-19 06:03:53,175590.0,0.0,1.0,0,0,6.834299e-05,"You Baby - From ""The Jazz Singer"" Soundtrack",Neil Diamond,The Jazz Singer
2JKD9oKIZIu4uSjbeGe6MM,1,2024-05-29 00:42:48,2024-05-29 00:42:48,190200.0,0.0,1.0,0,0,5.0889877e-05,Ramblin' On My Mind,John Mayall & The Bluesbreakers,Blues Breakers
2JMLgdz2Y5CnNPE70A1OYK,1,2022-10-28 20:44:44,2022-10-28 20:44:44,157960.0,0.0,0.0,0,0,7.324227e-05,Baby Please,Allison,Memorama
2JNzo5lIfJNFXV1ttcLD7r,1,2024-02-25 01:24:09,2024-02-25 01:24:09,58371.0,0.0,1.0,0,0,0.00012641176,I Can Be That Woman,ABBA,Voyage
2JO3HwMRPeya8bXbtbyPcf,2,2017-10-08 22:29:54,2021-01-14 15:30:18,35902.0,0.0,0.0,1193,0,0.00027599998,Love Will Tear Us Apart,Joy Division,The Best Of
2JPLbjOn0wPCngEot2STUS,4,2021-09-25 03:29:10,2021-12-07 06:40:29,117350.5,0.0,0.75,73,0,0.00017606409,Yonaguni,Bad Bunny,Yonaguni
2JR1WeETsXmFR1kRC2oXXq,1,2023-01-02 17:41:27,2023-01-02 17:41:27,168666.0,0.0,1.0,0,0,4.878148e-05,Where or When,Wynton Marsalis,Standard Time Vol. 3: The Resolution Of Romance
2JTBNz8VZx7i38pcPROWuz,1,2022-03-22 18:11:35,2022-03-22 18:11:35,244414.0,0.0,1.0,0,0,9.7441094e-05,Kansas City,The New Basement Tapes,Lost On The River - Deluxe
2JTfx7gvNHXNcK3wwW4NYr,1,2021-06-22 04:07:57,2021-06-22 04:07:57,219383.0,0.0,0.0,0,0,0.0001292789,We Are Happy Landfill,Gorillaz,D-Sides
2JWP3EPVXHxnYatwaWkf08,4,2022-10-28 23:54:22,2022-11-15 20:44:32,133311.5,0.0,0.25,17,1,0.9998079,Tomorrow Never Knows - 2022 Mix,The Beatles,Revolver
2JXYt7cvHxewxiKp48naPn,1,2024-04-14 20:23:46,2024-04-14 20:23:46,114649.0,1.0,1.0,0,0,0.00015033057,Física Moderna,Carlos Sadness,Diferentes Tipos de Luz
2JZPMyaQl3LgcBs3DCeJSt,1,2018-09-06 22:03:56,2018-09-06 22:03:56,259229.0,0.0,0.0,0,0,0.00014690189,NFWMB,Hozier,Nina Cried Power - EP
2JaqWJffI39J1Gv34zYBP4,1,2020-09-15 19:07:42,2020-09-15 19:07:42,5315.0,0.0,0.0,0,0,0.00011784961,Anytime (Stereo) - 2014 Remastered Version,The Kinks,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy"
2JgJAKlIrGIKv4FjhrkWk1,1,2022-10-28 20:57:45,2022-10-28 20:57:45,238349.0,0.0,0.0,0,0,0.00014690189,Miedo,Allison,Todo Está Encendido
2JiHR4gCDjXwYVRDmwdk95,24,2021-11-06 20:17:14,2024-07-20 23:06:41,133397.58333333334,0.08333333333333333,0.3333333333333333,987,0,3.2134456e-05,Tides,Ed Sheeran,=
2JilhEGTNpRPIe2MvOuoAK,1,2022-06-20 17:00:11,2022-06-20 17:00:11,281520.0,0.0,0.0,0,0,0.00014690189,El Lado Mas Bestia de la Vida,Albert Pla,Albert Pla Supone A Fonollosa
2JkNPBD9HsNyDjLGctJ90N,10,2021-09-10 00:40:58,2023-12-29 17:15:32,169532.8,0.3,0.3,840,0,2.2892418e-05,Sleep All Summer,Crooked Fingers,Dignity and Shame
2JoG7LgepfEXtm5vJMjJs9,2,2024-03-21 21:34:24,2024-04-14 19:08:51,158120.0,0.0,0.5,23,1,0.99960417,Ánimo,Caloncho,Tofu
2JoUtztTqCN4ZhmbRDGPIL,1,2022-12-20 18:03:01,2022-12-20 18:03:01,200813.0,0.0,0.0,0,0,8.824105e-05,Songbird - 2004 Remaster,Fleetwood Mac,Rumours
2JoZzpdeP2G6Csfdq5aLXP,6,2021-09-10 06:15:17,2024-11-14 20:42:21,245200.0,0.0,1.0,1161,0,0.00052290224,How Deep Is Your Love,Bee Gees,Greatest
2Jpw6uRsDncpCYkvdrfTTk,76,2020-12-05 20:25:19,2024-11-28 18:36:16,179247.98684210525,0.013157894736842105,0.5921052631578947,1453,0,1.7566503e-05,Karpe Diem,Ed Maverick,mix pa llorar en tu cuarto
2JqbTRtUZmkTIHxPyBkurQ,1,2022-12-17 04:05:55,2022-12-17 04:05:55,203406.0,0.0,1.0,0,0,5.0889877e-05,Techno Prank,Dubdogz,Techno Prank
2JrSlOdxkzlJEAOPgIUhAj,1,2020-04-01 17:16:47,2020-04-01 17:16:47,223441.0,0.0,0.0,0,0,0.0001292789,Wherever You Will Go,Le Vitates,Wherever You Will Go
2JvYDGWN21QQOdtUlRdg7w,26,2016-12-05 02:58:12,2024-06-07 21:15:22,74506.30769230769,0.07692307692307693,0.9615384615384616,2741,0,5.1634826e-05,Señora de las Cuatro Décadas,Ricardo Arjona,Sólo Para Mujeres
2JxcIEl51HGrSpNWiF9IsY,12,2021-04-13 00:41:27,2024-10-20 21:43:00,101949.0,0.0,0.75,1286,0,0.00020497544,Old Black Train (feat. Justin Rubenstein),Over the Garden Wall,Over the Garden Wall
2Jz1X6ZB0gkkCVgmeVGVGp,2,2016-06-08 21:35:51,2017-01-15 06:19:06,107203.5,0.0,1.0,220,0,4.1635314e-05,Na De Na,Angel Y Khriz,Showtime
2JzuB2RsCTditjUfWfECI0,2,2017-04-20 20:32:59,2020-11-01 23:30:54,124000.5,0.0,0.5,1291,0,0.00016635367,Shelob's Lair,Howard Shore,The Lord of the Rings: The Return of the King
2K1CQMoG2Dy5nmeOYnhoi8,1,2021-09-25 03:29:22,2021-09-25 03:29:22,0.0,0.0,1.0,0,0,6.517772e-05,Poblado - Remix,J Balvin,JOSE
2K3tyFoVNYUwIjwHqmsB5W,1,2021-08-31 19:51:43,2021-08-31 19:51:43,288613.0,0.0,0.0,0,0,0.00014690189,Jack of Fools,Spencer Cullum,Spencer Cullum's Coin Collection
2K5KjF1yRERmoNaHXGaz2d,3,2022-09-30 20:49:17,2023-06-10 01:07:11,5300.333333333333,0.6666666666666666,1.0,252,0,4.4421828e-05,Maximum Consumption,The Kinks,Everybody's in Show-Biz
2K7qvmfEWQm41wIJkjDBj4,1,2021-07-20 02:26:05,2021-07-20 02:26:05,29024.0,0.0,0.0,0,0,0.00011784961,The Last Living Rose,PJ Harvey,Let England Shake
2K8PKpeEKcI8rlTGhZRoqd,1,2015-09-18 23:35:00,2015-09-18 23:35:00,14894.0,1.0,0.0,0,0,0.00010644602,Highway's Holding Me Now,Samantha Fish,Wild Heart
2K9aNlFNoh2UVY7K7iPMnS,1,2015-08-12 05:49:53,2015-08-12 05:49:53,293778.0,1.0,0.0,0,0,0.00019736955,The Wolves (Act I and II),Bon Iver,"For Emma, Forever Ago"
2KDG8xAhsE825FDly3vLTI,1,2015-08-22 20:10:12,2015-08-22 20:10:12,2205.0,1.0,0.0,0,0,0.00010644602,Something New,Axwell /\ Ingrosso,Something New
2KH16WveTQWT6KOG9Rg6e2,2,2015-06-22 07:11:23,2024-01-21 00:24:54,126824.0,0.5,0.5,3134,0,0.00053305534,Eye of the Tiger,Survivor,Rocky IV
2KHGTpNTXeD9Z9GjaKTwAV,1,2019-11-24 06:12:36,2019-11-24 06:12:36,194333.0,0.0,1.0,0,0,5.0889877e-05,First Time,Kygo,Stargazing - EP
2KIFAhLqzAvBjtbKfYzQZY,1,2021-05-18 16:14:20,2021-05-18 16:14:20,336922.0,0.0,0.0,0,0,0.00014690189,Walk with Me,The Black Keys,Delta Kream
2KJOfVTxWkbtRMGByeEQ7V,1,2021-05-26 02:41:25,2021-05-26 02:41:25,172133.0,0.0,1.0,0,0,6.834299e-05,Jambalaya (On The Bayou),Hank Williams,The Complete Hank Williams
2KKyeOCbAKKJ9qk7Ycb7Wn,1,2021-01-29 19:28:54,2021-01-29 19:28:54,102480.0,0.0,0.0,0,0,0.0002036255,Valhalla,Skegss,Valhalla
2KNcIEF7mHjChtXSPddVmu,1,2021-12-07 06:17:06,2021-12-07 06:17:06,174931.0,0.0,0.0,0,0,9.806152e-05,Rumba (Puro Oro Anthem),Maluma,Rumba (Puro Oro Anthem)
2KQblW6MKdA5NWXQ4H8kPJ,2,2017-02-12 23:24:54,2017-05-03 21:01:43,39526.0,0.0,0.0,79,0,0.00027599998,Mi Vida Eres Tú,Lucah,Mi Vida Eres Tú
2KRUCaSMH7IoBd3YvRqqrH,2,2018-11-21 18:55:14,2018-11-21 18:56:22,305116.5,0.0,0.0,0,1,0.9994949,Revolution 1 - Take 18,The Beatles,The Beatles
2KSwmLHkgjZCE49YFkgspo,1,2024-11-06 21:25:18,2024-11-06 21:25:18,207613.0,0.0,1.0,0,0,7.210085e-05,Baby It's You,Smith,A Group Called Smith
2KUmkYMFnsiVPCOGx1gefj,1,2022-04-18 22:54:16,2022-04-18 22:54:16,343053.0,0.0,0.0,0,0,0.00014690189,Mr. Tambourine Man,The Helio Sequence,Subterranean Homesick Blues: A Tribute to Bob Dylan's 'Bringing It All Back Home'
2KaNa78Hx7OjJ2Ci2swris,1,2021-06-11 17:22:25,2021-06-11 17:22:25,185064.0,0.0,0.0,0,0,8.9366724e-05,Lovesick,Maroon 5,JORDI
2KbKSPA3oHnZGlreYLGA92,1,2017-01-06 04:17:19,2017-01-06 04:17:19,7837.0,0.0,1.0,0,0,6.517772e-05,I'm Gonna Find Another You,John Mayer,Continuum
2Kbxz6cTtwqYPbt4VssQSo,49,2021-04-26 18:24:34,2023-06-10 01:56:03,151683.10204081633,0.04081632653061224,0.2857142857142857,774,0,2.3256262e-05,"All I Ask Of You (From ""The Phantom of the Opera"")",Richard Clayderman,The Andrew Lloyd Webber Collection
2KdaoGOLLK2aqaBFfSBAjx,1,2024-04-15 00:46:05,2024-04-15 00:46:05,2260.0,1.0,1.0,0,0,7.279815e-05,Io sono quel che sono,Mina,Studio Uno
2KgGzC2tP6DYbatyvdap3O,1,2019-03-07 13:58:56,2019-03-07 13:58:56,9480.0,0.0,1.0,0,0,6.517772e-05,"Honey, Honey",ABBA,Waterloo
2KhS0LVOw9ralhfbcIi7vL,1,2017-05-26 01:17:07,2017-05-26 01:17:07,7229.0,0.0,0.0,0,0,0.00011784961,Comes And Goes (In Waves),Greg Laswell,Three Flights From Alto Nido
2KkAGFtLIk7nBL0ktkPtHi,2,2021-02-18 18:01:26,2021-02-18 18:01:28,7788.5,0.0,0.0,0,1,0.9993705,Turn into Earth - Alternate Version,The Yardbirds,Roger the Engineer (Expanded Edition)
2KkIINVFzKcxPTQTNoHM5i,6,2023-11-19 05:38:46,2024-11-29 23:05:37,109603.66666666667,0.5,1.0,376,0,0.000105911124,Radical,AWOLNATION,Angel Miners & The Lightning Riders
2KkQ9qiUzA7SHwCadQtI8u,4,2024-04-13 02:58:35,2024-08-04 00:51:39,104588.5,0.25,0.5,112,0,8.315096e-05,Tan Difícil de Entender,Pantoja,Tan Difícil de Entender
2KkXQlJFrekSG5s8XUXedk,1,2018-08-31 06:47:32,2018-08-31 06:47:32,66150.0,0.0,0.0,0,0,0.0002036255,We Can Work It Out,Stevie Wonder,"Signed, Sealed And Delivered"
2KklXplRtxMsBYo474Es0w,1,2023-09-24 06:06:09,2023-09-24 06:06:09,161322.0,0.0,0.0,0,0,7.324227e-05,Be Mine,Ofenbach,Be Mine
2KmSnPWWCIsEomVsKnbE1a,1,2015-10-30 22:59:07,2015-10-30 22:59:07,103130.0,1.0,0.0,0,0,0.00029041187,Big Balls,AC/DC,Dirty Deeds Done Dirt Cheap
2KnuaZYoGzDoHiBTNYOTXG,4,2021-08-03 15:01:56,2021-08-04 20:37:37,147621.75,0.0,0.0,1,1,0.9997769,Billie Bossa Nova,Billie Eilish,Happier Than Ever
2Kq1nzdFicerZzdKqQ7OYr,16,2016-11-28 23:04:29,2018-07-06 08:20:51,100540.5,0.0,0.9375,584,0,0.00015204767,The Bucket,Kings of Leon,Aha Shake Heartbreak
2KrN3MCNztKcSleZgHEj83,1,2019-09-24 02:26:51,2019-09-24 02:26:51,13150.0,0.0,0.0,0,0,0.00011784961,Little Lion Man,Mumford & Sons,Sigh No More
2KrOAg6FftbjgSKdd2a4rS,1,2023-03-02 01:30:59,2023-03-02 01:30:59,267106.0,0.0,0.0,0,0,0.00014690189,You Are In Love,Taylor Swift,1989
2Kvh9rYfJ7oczyCJZdzVPm,15,2019-04-12 22:54:17,2024-08-01 19:25:55,69702.73333333334,0.06666666666666667,0.9333333333333333,1937,0,5.1634826e-05,I Heard Her Call My Name,The Velvet Underground,White Light / White Heat
2KwRMzefAHziMwQabFpKz4,2,2021-08-05 19:23:17,2021-08-05 19:24:23,46133.0,0.0,0.0,0,1,0.9995671,Creep - Very 2021 Rmx,Thom Yorke,Creep
2L0bVw1jW2CLAqEeJi4knv,1,2018-12-05 05:56:01,2018-12-05 05:56:01,259368.0,0.0,1.0,0,0,9.7441094e-05,On ne vit pas sans se dire adieu,Mireille Mathieu,Une vie d'amour
2L2mM3rEO3arNIMQnb3dou,3,2021-10-15 23:01:32,2021-10-18 20:00:21,192394.0,0.0,0.0,2,1,0.9996125,Biutyful,Coldplay,Music Of The Spheres
2L3Wla7ci7snkAa3JTENkZ,2,2018-11-21 22:21:37,2018-11-22 00:49:03,404480.0,0.0,0.0,0,1,0.9994949,Hey Jude - Take 1,The Beatles,The Beatles
2L93TdW2GMue1H2zlkt30F,1,2021-04-13 17:12:42,2021-04-13 17:12:42,229275.0,0.0,1.0,0,0,6.7122644e-05,Suzanne,Leonard Cohen,Songs Of Leonard Cohen
2L9N0zZnd37dwF0clgxMGI,1,2023-02-08 18:46:30,2023-02-08 18:46:30,182887.0,0.0,1.0,0,0,6.834299e-05,ceilings,Lizzy McAlpine,five seconds flat
2L9QLAhrvtP4EYg1lY0Tnw,2,2016-12-23 09:06:37,2024-11-27 20:45:37,89520.5,0.0,0.0,2896,0,0.00040686797,Rudolph The Red-Nosed Reindeer,Dean Martin,A Winter Romance
2LBqCSwhJGcFQeTHMVGwy3,1,2021-10-10 06:52:38,2021-10-10 06:52:38,260250.0,0.0,1.0,0,0,9.7441094e-05,Die For You,The Weeknd,Starboy
2LEF1A8DOZ9wRYikWgVlZ8,1,2021-03-07 06:45:30,2021-03-07 06:45:30,248129.0,0.0,1.0,0,0,9.7441094e-05,Good Feeling,Flo Rida,Wild Ones
2LGdO5MtFdyphi2EihANZG,19,2019-02-02 19:36:22,2023-08-11 03:10:04,62284.21052631579,0.0,0.8947368421052632,1650,0,0.00021661923,Knee Socks,Arctic Monkeys,AM
2LGilzfSIM8eIqcke3gSNq,30,2016-12-15 18:20:34,2022-10-24 02:29:10,48269.73333333333,0.0,0.8333333333333334,2138,0,0.00026500053,Bread & Butter,Hugo,Old Tyme Religion
2LIh4uzqq9cXMPzzmcToHl,1,2020-12-20 10:05:02,2020-12-20 10:05:02,0.0,0.0,1.0,0,0,6.517772e-05,Lost on You,LP,Lost on You
2LK0nR2ipm8P4sSICDidji,1,2017-03-24 02:01:07,2017-03-24 02:01:07,202771.0,0.0,0.0,0,0,8.824105e-05,Rolling Stone,Passenger,Whispers (Deluxe)
2LLDiGysmlUcfzuvjruvOM,2,2023-01-24 19:10:08,2023-01-25 01:50:49,140574.5,0.0,1.0,0,1,0.9987413,Rosales,Los Suculentos,Rosales
2LMloFiV7DHpBhITOaBSam,80,2016-11-28 23:54:52,2024-05-21 21:00:32,163835.3,0.0,0.8125,2730,0,0.00016962444,Hard To Explain,The Strokes,Is This It
2LMq1O0NiqGhPOlXo3McYQ,13,2020-10-09 17:14:52,2022-05-13 04:59:15,164434.92307692306,0.0,1.0,580,0,0.00018943255,Icky Thump,The White Stripes,Icky Thump
2LNZ3LM3tBo8qMYLAVNaI4,1,2015-10-10 17:44:37,2015-10-10 17:44:37,241592.0,0.0,1.0,0,0,9.7441094e-05,The Hardest Place to Find Me,The Rifles,None the Wiser
2LRIHwdffAChg9em6gmkBx,1,2016-08-28 22:44:42,2016-08-28 22:44:42,147560.0,0.0,0.0,0,0,9.670961e-05,Steppin' Out - Mono Instrumental,John Mayall & The Bluesbreakers,Bluesbreakers
2LTYkSso5VAfdqzqjprOcH,3,2020-09-16 15:52:32,2021-02-18 23:12:41,89235.33333333333,0.0,0.3333333333333333,155,0,0.0003711007,Decepciones,Alejandro Fernández,Decepciones
2LTah3NcoIJI9WHJW3VIlC,1,2021-01-14 20:38:33,2021-01-14 20:38:33,221937.0,0.0,0.0,0,0,0.0001292789,Black Moon Rising,Black Pumas,Black Pumas
2LTlO3NuNVN70lp2ZbVswF,1,2024-10-25 15:39:42,2024-10-25 15:39:42,73430.0,1.0,0.0,0,0,0.00029041187,FEEL.,Kendrick Lamar,DAMN.
2LUVo82IKIpCuBNSaqF0G8,26,2017-05-26 00:34:44,2024-06-12 21:44:31,78302.5,0.0,0.8461538461538461,2574,0,0.00016545561,Corona,Minutemen,Double Nickels on the Dime
2LWqH7TB7GY9Bvme8FF7Ac,4,2023-07-21 03:29:21,2023-09-23 22:38:11,185994.0,0.0,0.5,64,0,0.00012420308,Despacio,Isla de Caras,Chango
2LXISHBkx8FyoxCBkckh19,3,2023-11-22 05:02:34,2024-02-13 01:25:16,238029.66666666666,0.0,0.3333333333333333,82,0,0.0003504969,Do It Again,Steely Dan,Can't Buy A Thrill
2LawezPeJhN4AWuSB0GtAU,22,2019-02-20 11:51:13,2024-08-04 05:15:34,160127.68181818182,0.0,0.9545454545454546,1991,0,0.00017595953,Have You Ever Seen The Rain,Creedence Clearwater Revival,Pendulum
2Lb9nBoZ8V5GNtMOgcaF8o,18,2017-12-15 03:14:17,2024-11-22 18:19:37,213366.05555555556,0.1111111111111111,0.8888888888888888,2534,0,7.594299e-05,Have a Holly Jolly Christmas,"Harry Connick, Jr.",What A Night! A Christmas Album
2Ldb2ytuC9AxhpAkVEJBI6,5,2021-11-06 20:58:57,2021-11-16 20:38:28,155613.2,0.0,0.0,9,1,0.9995297,Sandman,Ed Sheeran,=
2Lf3qjQOPor0OKC1kKhoUm,15,2016-09-04 07:53:56,2018-11-29 23:54:45,38009.13333333333,0.0,0.8666666666666667,816,0,9.5326875e-05,Another Man - Stereo,John Mayall & The Bluesbreakers,Bluesbreakers
2LfHn5bQV9MHKQIiaHHcDK,1,2016-06-08 21:21:20,2016-06-08 21:21:20,4128.0,0.0,1.0,0,0,6.517772e-05,Hay Mujeres,KEVIN ROLDAN,Hay Mujeres
2LfhnQyrBpRU0HgKIrC9VE,2,2017-05-07 08:20:20,2019-09-07 18:15:29,65602.5,0.0,0.5,853,0,0.00023005244,Back To You - EP Version,John Mayer,Inside Wants Out
2LhhnqrHPWvXYveZVHLKrd,3,2024-10-25 04:53:35,2024-10-31 23:53:21,189405.0,0.3333333333333333,0.0,6,1,0.99948055,Life's a Bitch (feat. AZ & Olu Dara),Nas,Illmatic
2LhnW02jJHTYgtBpk9BVrs,10,2021-04-16 21:11:11,2024-11-10 22:25:26,80522.0,0.2,1.0,1304,0,5.3883196e-05,Too Afraid to Love You,The Black Keys,Brothers
2LjQomriIJ766ljb4fIPQK,2,2022-12-17 03:40:20,2023-07-02 07:43:41,204595.0,0.0,1.0,197,0,3.0039804e-05,Palm Trees,Ehrling,Give Me Summer
2LkaNhCrNVmcYgXJeLVmsw,15,2017-01-12 17:48:11,2019-01-24 04:09:20,66396.26666666666,0.0,0.8666666666666667,741,0,0.00016545561,The Sound of Silence,Simon & Garfunkel,The Graduate
2LnChCFEiEl2JHqQvSyXO0,1,2020-09-15 08:04:55,2020-09-15 08:04:55,27097.0,0.0,0.0,0,0,0.00011784961,One Foot Boy,MIKA,The Boy Who Knew Too Much
2LpcEVDlL4j6SDQqpKzopv,2,2023-08-13 04:08:37,2024-03-22 00:30:27,261320.0,0.0,0.5,221,0,0.00042710998,Ven a Mí (feat. Caloncho),Leonel García,Amor Futuro
2LsbizbOeNa4x6qsi2jAMb,64,2021-08-20 01:23:38,2024-09-11 04:30:30,256968.859375,0.0,0.703125,1118,0,5.863553e-05,La flaca,Jarabe De Palo,La Flaca
2LthqyP0MLhGUBICwR1535,1,2015-08-30 21:00:47,2015-08-30 21:00:47,401413.0,0.0,0.0,0,0,0.00014690189,Re: Stacks,Bon Iver,"For Emma, Forever Ago"
2LuaCTFQkHilH4a7jGj00J,25,2021-02-10 23:51:39,2023-12-29 13:09:30,239706.36,0.04,0.6,1051,0,3.0243256e-05,Off The Record,My Morning Jacket,Z
2Luer8kLzFkQcjw8CU8x35,1,2024-03-01 00:50:38,2024-03-01 00:50:38,1328.0,1.0,0.0,0,0,0.00010644602,Cuando Calienta El Sol,Luis Miguel,Grandes Éxitos
2Lv9mFjcIFPn8zyWF89EAe,4,2021-07-01 18:52:08,2021-09-01 02:35:22,62019.0,0.0,0.0,61,0,0.00069331,Seven Nation Army,Scott Bradlee's Postmodern Jukebox,Swipe Right For Vintage
2LvGwQDjRJAdh5N1QkmwsL,1,2020-07-02 02:27:47,2020-07-02 02:27:47,23831.0,0.0,1.0,0,0,6.517772e-05,The World Tonight - 2020 Remaster,Paul McCartney,The World Tonight EP
2LvYkGYg6EeKIzGAVFnvjT,2,2021-06-25 17:10:08,2021-06-30 21:31:40,218773.0,0.0,0.0,5,1,0.9997682,What Do Ya Want from Me,Keuning,A Mild Case of Everything
2LxtK38dlYh9Byvv93ndYY,1,2021-11-19 03:52:54,2021-11-19 03:52:54,188199.0,0.0,0.0,0,0,8.5545646e-05,Sonríe,Luis Miguel,Navidades Luis Miguel
2LxyITcslKIKdMyYdHdA5l,2,2022-03-15 18:28:52,2022-03-16 01:35:55,244182.0,0.0,0.0,0,1,0.9994949,Trátame Suavemente - Remasterizado 2007,Soda Stereo,El Ultimo Concierto A
2M1bgJpUPjfKhHLIIfzGtX,7,2023-02-04 00:54:36,2023-08-03 00:20:36,213416.14285714287,0.14285714285714285,0.2857142857142857,179,0,6.854924e-05,Fortune - Acoustic,William Fitzsimmons,Acoustic Sessions
2M52ybUACGhn48Pshnp0C7,1,2018-11-18 03:57:50,2018-11-18 03:57:50,241256.0,0.0,1.0,0,0,9.7441094e-05,I'm Not the Only One,Boyce Avenue,"Cover Sessions, Vol. 3"
2M7UdnD0fEaryh8TnCvqFX,1,2023-09-24 06:50:04,2023-09-24 06:50:04,251853.0,0.0,0.0,0,0,0.00014690189,Do You Wanna Do Nothing with Me?,Lawrence,Breakfast
2M8RHLJIlWv1BPS7d33goJ,2,2020-03-09 22:45:45,2020-03-09 22:46:34,14439.0,0.0,0.0,0,1,0.9993705,No Expectations - Remastered 2018,The Rolling Stones,The Rolling Stones Rock And Roll Circus
2M9ro2krNb7nr7HSprkEgo,2,2020-04-01 16:44:09,2020-04-01 16:44:10,296800.0,0.0,0.0,0,1,0.9994949,Fast Car,Tracy Chapman,Tracy Chapman
2MFgT3cesQbkRKexDjYk7t,1,2015-08-06 16:42:12,2015-08-06 16:42:12,516733.0,0.0,0.0,0,0,0.00014690189,Why I Sing the Blues,B.B. King,Anthology
2MGNm77HhlTUQVs8OnGydA,1,2017-11-04 08:56:15,2017-11-04 08:56:15,14726.0,0.0,0.0,0,0,0.00011784961,Yo Soy Quien (feat. Camila),Chambao,Todo Cambio
2MHCiOohBZEQuLgDTPvSzF,1,2016-12-17 00:39:05,2016-12-17 00:39:05,205920.0,0.0,1.0,0,0,0.00012842925,Love on Me,Galantis,Love on Me
